model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,numeric_grade,pollster_wt,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-08-23,2024-08-23T12:25:23Z,2024,Nebraska CD-2,2024-08-20,2024-08-14,2024-08-17,2024-11-05,Remington Research Group,279,87844,206470,https://nebraskaexaminer.com/2024/08/20/harris-leads-trump-in-new-nebraska-2nd-district-poll/,NA,NA,656,IVR,lv,DEM,Kamala Harris,50,656,80,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8099382692526635,2024-08-15,6,1,0,6,1,1,1,2.65,1.1196085805481857,1.1196085805481857,IVR/Mostly IVR,1,DEM,32,NE-02,Plains,Midwest,West North Central,Plains,6,50,279,28,NE-02279,104,IVR/Mostly IVR,3,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nebraska CD-2,2024-08-20,2024-08-14,2024-08-17,2024-11-05,Remington Research Group,279,87844,206470,https://nebraskaexaminer.com/2024/08/20/harris-leads-trump-in-new-nebraska-2nd-district-poll/,NA,NA,656,IVR,lv,REP,Donald Trump,42,656,80,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8099382692526635,2024-08-15,6,1,0,6,1,1,1,2.65,1.1196085805481857,1.1196085805481857,IVR/Mostly IVR,2,REP,32,NE-02,Plains,Midwest,West North Central,Plains,6,42,279,28,NE-02279,104,IVR/Mostly IVR,3,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-19,2024-08-15,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87831,206363,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-15-august/,NA,NA,1238,Online Panel,lv,IND,Robert F. Kennedy,3,1238,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1126544836560899,2024-08-15,5,1,0,8,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,57,NA,NA,NA,NA,NA,NA,3,562,48,NA562,79,Online Non-Prob Panel,6,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-19,2024-08-15,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87831,206363,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-15-august/,NA,NA,1238,Online Panel,lv,DEM,Kamala Harris,45,1238,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1126544836560899,2024-08-15,5,1,0,8,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,45,562,48,NA562,79,Online Non-Prob Panel,6,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-19,2024-08-15,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87831,206363,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-15-august/,NA,NA,1238,Online Panel,lv,REP,Donald Trump,44,1238,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1126544836560899,2024-08-15,5,1,0,8,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,44,562,48,NA562,79,Online Non-Prob Panel,6,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-18,2024-08-14,2024-08-16,2024-11-05,YouGov,391,87810,206220,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,NA,NA,1500,Online Panel,lv,IND,Robert F. Kennedy,2,3253,81,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.8036074961032957,2024-08-15,6,1,0,2,1,3,0.651814540633636,2.98,1.1529455986082322,0.7515067057323973,Online Non-Prob Panel,3,IND,57,NA,NA,NA,NA,NA,NA,2,391,38,NA391,71,Online Non-Prob Panel,6,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-18,2024-08-14,2024-08-16,2024-11-05,YouGov,391,87810,206220,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,49,3253,81,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.8036074961032957,2024-08-15,6,1,0,2,1,3,0.651814540633636,2.98,1.1529455986082322,0.7515067057323973,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,49,391,38,NA391,71,Online Non-Prob Panel,6,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-18,2024-08-14,2024-08-16,2024-11-05,YouGov,391,87810,206220,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,NA,NA,1500,Online Panel,lv,REP,Donald Trump,47,3253,81,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.8036074961032957,2024-08-15,6,1,0,2,1,3,0.651814540633636,2.98,1.1529455986082322,0.7515067057323973,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,47,391,38,NA391,71,Online Non-Prob Panel,6,25,0
2024-08-23,2024-08-23T12:25:23Z,2024,Virginia,2024-08-20,2024-08-12,2024-08-16,2024-11-05,Roanoke College Institute for Policy and Opinion Research,292,87845,206472,https://www.roanoke.edu/news/rcpoll/august2024,NA,NA,691,Live Phone/Online Panel,lv,IND,Robert F. Kennedy,6,691,81,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8312640976248162,2024-08-14,6,1,0,7,1,1,1,2.66,1.1206633236683063,1.1206633236683063,Includes Live Phone,3,IND,52,VA,Southeast,South,South Atlantic,Southeast,9,6,292,29,VA292,146,Includes Live Phone,1,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Virginia,2024-08-20,2024-08-12,2024-08-16,2024-11-05,Roanoke College Institute for Policy and Opinion Research,292,87845,206472,https://www.roanoke.edu/news/rcpoll/august2024,NA,NA,691,Live Phone/Online Panel,lv,DEM,Kamala Harris,45,691,81,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8312640976248162,2024-08-14,6,1,0,7,1,1,1,2.66,1.1206633236683063,1.1206633236683063,Includes Live Phone,1,DEM,52,VA,Southeast,South,South Atlantic,Southeast,9,45,292,29,VA292,146,Includes Live Phone,1,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Virginia,2024-08-20,2024-08-12,2024-08-16,2024-11-05,Roanoke College Institute for Policy and Opinion Research,292,87845,206472,https://www.roanoke.edu/news/rcpoll/august2024,NA,NA,691,Live Phone/Online Panel,lv,REP,Donald Trump,42,691,81,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8312640976248162,2024-08-14,6,1,0,7,1,1,1,2.66,1.1206633236683063,1.1206633236683063,Includes Live Phone,2,REP,52,VA,Southeast,South,South Atlantic,Southeast,9,42,292,29,VA292,146,Includes Live Phone,1,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-19,2024-08-13,2024-08-15,2024-11-05,Morning Consult,218,87838,206423,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,rv,DEM,Kamala Harris,48,4000,82,Donald Trump Kamala Harris,1.811629101113139,2024-08-14,2,0,1,8,1,5,0.651814540633636,1.8,1.0164192369066767,0.6625168379955163,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,48,218,21,NA218,65,Online Non-Prob Panel,6,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-19,2024-08-13,2024-08-15,2024-11-05,Morning Consult,218,87838,206423,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,rv,REP,Donald Trump,44,4000,82,Donald Trump Kamala Harris,1.811629101113139,2024-08-14,2,0,1,8,1,5,0.651814540633636,1.8,1.0164192369066767,0.6625168379955163,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,44,218,21,NA218,65,Online Non-Prob Panel,6,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-16,2024-08-14,2024-08-15,2024-11-05,Quantus Polls and News,859,87802,206189,https://docs.google.com/document/d/19xAiUGGjnfzQIa78U8AhPWH704gHvFrp/edit,NA,NA,601,Online Panel,rv,DEM,Kamala Harris,47,601,82,Donald Trump Kamala Harris,0.7752418977325722,2024-08-14,2,0,1,7.25,1,1,1,NA,1,1,Online Non-Prob Panel,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,47,859,62,WI859,162,Online Non-Prob Panel,6,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-16,2024-08-14,2024-08-15,2024-11-05,Quantus Polls and News,859,87802,206189,https://docs.google.com/document/d/19xAiUGGjnfzQIa78U8AhPWH704gHvFrp/edit,NA,NA,601,Online Panel,rv,REP,Donald Trump,45.75,601,82,Donald Trump Kamala Harris,0.7752418977325722,2024-08-14,2,0,1,7.25,1,1,1,NA,1,1,Online Non-Prob Panel,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,45.75,859,62,WI859,162,Online Non-Prob Panel,6,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-16,2024-08-14,2024-08-15,2024-11-05,Cygnal,67,87800,206187,https://www.cygn.al/pennsylvania-poll-despite-political-turbulence-mccormick-remains-within-striking-distance-of-casey/,NA,NA,800,NA,lv,IND,Robert F. Kennedy,5,800,82,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-08-14,5,1,0,7.300000000000011,1,1,1,2.11,1.0576095494602245,1.0576095494602245,Other,3,IND,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,5,67,5,PA67,136,Other,8,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-16,2024-08-14,2024-08-15,2024-11-05,Cygnal,67,87800,206187,https://www.cygn.al/pennsylvania-poll-despite-political-turbulence-mccormick-remains-within-striking-distance-of-casey/,NA,NA,800,NA,lv,DEM,Kamala Harris,43.4,800,82,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-08-14,5,1,0,7.300000000000011,1,1,1,2.11,1.0576095494602245,1.0576095494602245,Other,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,43.4,67,5,PA67,136,Other,8,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-16,2024-08-14,2024-08-15,2024-11-05,Cygnal,67,87800,206187,https://www.cygn.al/pennsylvania-poll-despite-political-turbulence-mccormick-remains-within-striking-distance-of-casey/,NA,NA,800,NA,lv,REP,Donald Trump,44.3,800,82,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-08-14,5,1,0,7.300000000000011,1,1,1,2.11,1.0576095494602245,1.0576095494602245,Other,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,44.3,67,5,PA67,136,Other,8,24,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-22,2024-08-05,2024-08-22,2024-11-05,ActiVote,721,87877,206715,https://www.activote.net/harris-has-narrow-lead-in-keystone-swing-state-pennsylvania/,NA,NA,400,App Panel,lv,DEM,Kamala Harris,51.1,400,75,Donald Trump Kamala Harris,0.6324555320336759,2024-08-13,2,0,1,0,1,1,1,NA,1,1,River Sample,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,51.1,721,55,PA721,138,River Sample,9,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-22,2024-08-05,2024-08-22,2024-11-05,ActiVote,721,87877,206715,https://www.activote.net/harris-has-narrow-lead-in-keystone-swing-state-pennsylvania/,NA,NA,400,App Panel,lv,REP,Donald Trump,48.9,400,75,Donald Trump Kamala Harris,0.6324555320336759,2024-08-13,2,0,1,0,1,1,1,NA,1,1,River Sample,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48.9,721,55,PA721,138,River Sample,9,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nebraska CD-2,2024-08-22,2024-08-10,2024-08-17,2024-11-05,Change Research,48,87869,206653,https://futuremajority.org/wp-content/uploads/FM-Memo-Governing-Landscape-and-Messaging-August-21-2024.pdf,DEM,NA,437,Text-to-Web/Online Ad,lv,IND,Robert F. Kennedy,5,437,80,Donald Trump Kamala Harris Robert F. Kennedy,0.6610597552415364,2024-08-13,3,1,0,6,1,1,1,1.36,0.9476314743039365,0.9476314743039365,Includes Text-to-Web,3,IND,32,NE-02,Plains,Midwest,West North Central,Plains,6,5,48,3,NE-0248,105,Includes Text-to-Web,2,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nebraska CD-2,2024-08-22,2024-08-10,2024-08-17,2024-11-05,Change Research,48,87869,206653,https://futuremajority.org/wp-content/uploads/FM-Memo-Governing-Landscape-and-Messaging-August-21-2024.pdf,DEM,NA,437,Text-to-Web/Online Ad,lv,DEM,Kamala Harris,47,437,80,Donald Trump Kamala Harris Robert F. Kennedy,0.6610597552415364,2024-08-13,3,1,0,6,1,1,1,1.36,0.9476314743039365,0.9476314743039365,Includes Text-to-Web,1,DEM,32,NE-02,Plains,Midwest,West North Central,Plains,6,47,48,3,NE-0248,105,Includes Text-to-Web,2,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nebraska CD-2,2024-08-22,2024-08-10,2024-08-17,2024-11-05,Change Research,48,87869,206653,https://futuremajority.org/wp-content/uploads/FM-Memo-Governing-Landscape-and-Messaging-August-21-2024.pdf,DEM,NA,437,Text-to-Web/Online Ad,lv,REP,Donald Trump,42,437,80,Donald Trump Kamala Harris Robert F. Kennedy,0.6610597552415364,2024-08-13,3,1,0,6,1,1,1,1.36,0.9476314743039365,0.9476314743039365,Includes Text-to-Web,2,REP,32,NE-02,Plains,Midwest,West North Central,Plains,6,42,48,3,NE-0248,105,Includes Text-to-Web,2,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87830,206362,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,469,Online Panel,lv,IND,Robert F. Kennedy,3,469,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6848357467305572,2024-08-13,5,1,0,5,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,3,562,48,WI562,158,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87830,206362,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,469,Online Panel,lv,DEM,Kamala Harris,48,469,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6848357467305572,2024-08-13,5,1,0,5,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,562,48,WI562,158,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87830,206362,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,469,Online Panel,lv,REP,Donald Trump,44,469,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6848357467305572,2024-08-13,5,1,0,5,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,44,562,48,WI562,158,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87829,206361,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,825,Online Panel,lv,IND,Robert F. Kennedy,4,825,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.9082951062292475,2024-08-13,5,1,0,6,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,4,562,48,PA562,134,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87829,206361,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,825,Online Panel,lv,DEM,Kamala Harris,46,825,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.9082951062292475,2024-08-13,5,1,0,6,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,46,562,48,PA562,134,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87829,206361,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,825,Online Panel,lv,REP,Donald Trump,44,825,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.9082951062292475,2024-08-13,5,1,0,6,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,44,562,48,PA562,134,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,North Carolina,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87828,206360,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,601,Online Panel,lv,IND,Robert F. Kennedy,2,601,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7752418977325722,2024-08-13,5,1,0,7,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,39,NC,Southeast,South,South Atlantic,Southeast,9,2,562,48,NC562,101,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,North Carolina,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87828,206360,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,601,Online Panel,lv,DEM,Kamala Harris,44,601,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7752418977325722,2024-08-13,5,1,0,7,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,44,562,48,NC562,101,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,North Carolina,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87828,206360,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,601,Online Panel,lv,REP,Donald Trump,47,601,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7752418977325722,2024-08-13,5,1,0,7,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,47,562,48,NC562,101,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,New Mexico,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87827,206359,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,453,Online Panel,lv,IND,Robert F. Kennedy,6,453,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6730527468185536,2024-08-13,5,1,0,6,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,37,NM,Southwest,West,Southwest,Southwest,10,6,562,48,NM562,109,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,New Mexico,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87827,206359,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,453,Online Panel,lv,DEM,Kamala Harris,47,453,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6730527468185536,2024-08-13,5,1,0,6,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,37,NM,Southwest,West,Southwest,Southwest,10,47,562,48,NM562,109,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,New Mexico,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87827,206359,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,453,Online Panel,lv,REP,Donald Trump,41,453,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.6730527468185536,2024-08-13,5,1,0,6,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,37,NM,Southwest,West,Southwest,Southwest,10,41,562,48,NM562,109,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nevada,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87826,206358,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,536,Online Panel,lv,IND,Robert F. Kennedy,6,536,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7321202087089251,2024-08-13,5,1,0,9,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,34,NV,Southwest,West,Southwest,Southwest,10,6,562,48,NV562,115,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nevada,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87826,206358,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,536,Online Panel,lv,DEM,Kamala Harris,42,536,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7321202087089251,2024-08-13,5,1,0,9,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,34,NV,Southwest,West,Southwest,Southwest,10,42,562,48,NV562,115,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Nevada,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87826,206358,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,536,Online Panel,lv,REP,Donald Trump,43,536,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7321202087089251,2024-08-13,5,1,0,9,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,34,NV,Southwest,West,Southwest,Southwest,10,43,562,48,NV562,115,Online Non-Prob Panel,6,23,0
2024-08-23,2024-08-23T12:25:23Z,2024,Minnesota,2024-08-19,2024-08-12,2024-08-15,2024-11-05,Redfield & Wilton Strategies,562,87825,206357,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-15-august-2024/,NA,NA,475,Online Panel,lv,IND,Robert F. Kennedy,3,475,82,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.689202437604511,2024-08-13,5,1,0,10,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,26,MN,Rust Belt,Midwest,East North Central,Rust Belt,7,3,562,48,MN562,52,Online Non-Prob Panel,6,23,0
